340;345;350;355;360;365;370;375;380;385;390;395;400;405;410;415;420;425;430;435;440;445;450;455;460;465;470;475;480;485;490;495;500;505;510;515;520;525;530;535;540;545;550;555;560;565;570;575;580;585;590;595;600;605;610;615;620;625;630;635;640;645;650;655;660;665;670;675;680;685;690;695;700;705;710;715;720;725;730;735;740;745;750;755;760;765;770;775;780;785;790;795;800;805;810;815;820;825;830;835;840;845;850;855;860;865;870;875;880;885;890;895;900;905;910;915;920;925;930;935;940;945;950;955;960;965;970;975;980;985;990;995;1000;1005;1010;
 15.55; 14.58; 12.50; 10.41; 10.46; 10.80; 13.21; 15.36; 17.38; 19.29; 22.24; 26.75; 32.57; 38.93; 44.58; 48.88; 51.67; 53.33; 55.28; 58.08; 61.88; 66.02; 69.60; 72.25; 73.53; 73.43; 72.49; 70.92; 69.68; 69.26; 69.81; 71.47; 73.55; 75.76; 77.69; 79.56; 81.09; 82.18; 82.42; 81.46; 79.44; 76.51; 73.77; 71.80; 71.23; 71.72; 73.51; 75.71; 77.91; 79.44; 79.81; 78.80; 77.41; 76.66; 77.14; 78.75; 80.32; 80.40; 78.38; 74.99; 71.60; 69.37; 68.35; 67.72; 66.66; 64.60; 61.24; 57.21; 53.39; 49.92; 46.97; 44.72; 43.26; 43.33; 44.83; 47.14; 48.89; 49.12; 48.03; 46.55; 45.00; 42.98; 39.79; 36.43; 33.77; 33.23; 34.56; 37.31; 40.40; 43.07; 44.85; 45.80; 45.57; 44.46; 42.46; 40.25; 38.14; 36.21; 34.72; 33.89; 33.72; 32.92; 32.16; 31.44; 30.67; 29.97; 29.17; 28.36; 27.63; 26.58; 25.77; 24.28; 23.32; 22.24; 20.96; 20.63; 19.23; 19.35; 18.49; 17.79; 16.94; 16.76; 16.88; 16.85; 17.20; 17.69; 19.99; 21.01; 22.15; 23.58; 24.95; 26.46; 28.01; 29.17; 30.13; 
 0.00; 0.40; 0.83; 4.69; 10.63; 15.74; 19.20; 20.60; 20.73; 20.62; 21.71; 24.49; 28.71; 33.47; 37.80; 41.40; 44.65; 47.82; 52.02; 56.86; 62.03; 66.54; 70.06; 72.30; 72.87; 72.00; 69.28; 65.94; 63.34; 61.74; 62.08; 64.00; 66.98; 70.39; 72.68; 74.12; 74.46; 74.67; 74.80; 74.85; 73.64; 71.65; 69.07; 66.18; 63.38; 61.83; 62.33; 65.41; 70.17; 75.10; 78.52; 79.64; 79.34; 78.73; 78.11; 77.19; 75.20; 71.52; 66.89; 63.29; 61.94; 62.96; 64.99; 66.40; 65.77; 62.85; 57.95; 52.28; 47.11; 42.63; 39.71; 38.91; 40.15; 42.54; 44.98; 46.01; 45.00; 42.26; 39.37; 37.76; 37.78; 38.31; 38.10; 37.10; 36.07; 36.08; 37.88; 40.54; 42.58; 42.96; 41.73; 39.27; 35.94; 32.74; 30.19; 29.08; 29.38; 30.51; 32.41; 35.12; 37.90; 39.06; 39.27; 38.59; 37.07; 35.03; 32.97; 30.22; 27.68; 25.03; 22.90; 20.86; 19.33; 18.16; 17.19; 16.88; 16.35; 19.11; 19.44; 19.80; 19.78; 20.66; 21.76; 22.74; 23.82; 25.20; 26.74; 28.33; 29.92; 31.96; 33.77; 34.70; 35.13; 35.60; 35.35; 
 10.66; 10.54; 8.22; 7.05; 7.34; 8.32; 11.31; 14.66; 18.88; 23.06; 27.72; 32.68; 37.51; 41.82; 45.14; 47.24; 48.62; 49.73; 51.89; 55.94; 61.38; 67.27; 72.03; 74.61; 74.87; 74.13; 72.79; 72.38; 72.99; 75.45; 79.53; 84.24; 89.17; 93.09; 95.21; 94.57; 91.69; 88.04; 84.73; 82.27; 80.44; 79.50; 79.60; 80.66; 83.31; 86.39; 89.86; 93.72; 97.76; 101.32; 103.39; 103.32; 101.65; 100.04; 99.76; 100.57; 101.20; 99.90; 96.11; 91.50; 87.34; 84.50; 82.22; 79.09; 74.92; 70.55; 66.24; 62.04; 57.82; 53.66; 50.49; 48.90; 48.32; 48.02; 46.86; 44.62; 42.15; 40.76; 41.41; 44.01; 46.86; 48.10; 46.41; 42.62; 37.91; 34.34; 31.83; 30.81; 31.16; 31.99; 33.01; 34.23; 35.33; 35.71; 35.55; 35.04; 34.24; 33.57; 33.31; 33.48; 33.67; 33.05; 31.93; 30.39; 28.47; 26.75; 24.85; 22.78; 20.91; 19.01; 17.44; 15.37; 14.53; 13.76; 13.18; 13.20; 12.53; 14.88; 15.18; 15.57; 15.56; 16.26; 17.17; 17.81; 18.79; 19.60; 20.99; 21.98; 23.12; 24.81; 26.06; 27.62; 29.25; 30.50; 31.66; 
 11.50; 9.30; 9.02; 6.02; 6.23; 9.18; 13.65; 18.12; 20.80; 22.29; 23.70; 26.32; 30.45; 35.23; 39.76; 43.68; 46.79; 50.44; 54.86; 60.16; 66.08; 72.20; 77.44; 81.26; 82.87; 81.92; 79.34; 75.26; 71.22; 68.50; 68.83; 71.89; 77.25; 83.04; 86.90; 88.72; 88.74; 88.28; 87.68; 86.60; 84.40; 80.68; 77.22; 75.57; 76.89; 80.73; 85.95; 90.98; 94.59; 96.48; 96.96; 96.58; 96.23; 96.30; 96.87; 97.43; 97.19; 95.28; 91.54; 86.77; 82.06; 78.42; 76.07; 74.12; 71.54; 67.64; 62.20; 56.25; 51.25; 47.89; 46.42; 46.26; 46.37; 46.24; 45.56; 44.49; 43.23; 42.24; 42.19; 43.71; 45.78; 47.05; 45.87; 42.86; 38.63; 34.81; 31.91; 30.16; 29.37; 29.68; 31.06; 33.19; 35.74; 38.38; 40.57; 42.09; 42.44; 41.65; 40.14; 38.21; 36.56; 34.02; 31.60; 29.31; 27.19; 25.50; 24.26; 22.98; 21.77; 20.40; 19.37; 17.48; 16.64; 15.88; 15.12; 14.14; 13.62; 15.22; 15.65; 16.35; 17.64; 18.99; 20.66; 22.01; 23.38; 24.64; 25.85; 26.82; 27.80; 28.66; 30.23; 31.26; 31.29; 32.17; 33.25; 
 3.22; 2.57; 3.20; 3.89; 6.96; 9.98; 13.14; 15.78; 18.28; 21.26; 24.87; 28.85; 32.51; 35.34; 37.14; 38.53; 40.32; 43.99; 50.33; 59.26; 70.07; 81.13; 90.45; 96.46; 98.55; 97.30; 93.86; 89.78; 85.70; 82.77; 81.99; 83.40; 86.68; 91.41; 96.13; 100.05; 102.57; 104.24; 105.17; 105.29; 105.07; 104.79; 106.22; 110.03; 116.10; 122.56; 128.48; 132.83; 136.45; 139.56; 141.89; 143.09; 142.93; 142.14; 141.12; 140.26; 138.83; 135.78; 130.26; 122.53; 113.92; 105.87; 99.26; 94.29; 89.92; 84.99; 78.85; 72.10; 65.89; 61.22; 58.77; 57.86; 57.07; 54.65; 50.24; 44.02; 37.64; 33.01; 31.57; 33.79; 38.43; 43.60; 46.85; 47.24; 44.33; 40.07; 34.36; 28.46; 23.69; 20.56; 19.60; 20.79; 23.69; 27.28; 30.84; 33.98; 36.33; 38.04; 39.22; 40.20; 41.15; 40.50; 39.18; 37.39; 35.26; 33.09; 31.47; 28.93; 26.83; 24.80; 22.95; 19.46; 18.10; 16.62; 15.12; 14.81; 13.54; 14.24; 13.43; 12.67; 11.31; 10.95; 11.11; 11.14; 11.36; 11.99; 13.88; 15.14; 16.65; 18.52; 20.55; 22.61; 24.10; 26.06; 28.50; 
 19.49; 16.62; 13.76; 10.08; 8.06; 8.91; 11.61; 15.04; 18.14; 20.62; 23.17; 26.70; 31.55; 37.26; 43.18; 48.55; 53.04; 56.64; 59.81; 62.73; 65.53; 67.98; 70.24; 72.15; 73.57; 74.82; 76.36; 77.64; 78.94; 79.91; 81.10; 82.07; 84.12; 86.69; 90.07; 92.98; 95.15; 96.42; 96.03; 93.80; 90.39; 87.04; 85.66; 86.75; 89.81; 93.05; 95.89; 97.90; 99.46; 100.45; 100.56; 99.82; 98.90; 99.02; 100.44; 102.22; 103.12; 101.62; 97.80; 92.60; 87.25; 82.65; 78.93; 75.99; 73.21; 69.76; 64.60; 58.16; 52.23; 48.06; 47.27; 49.19; 51.88; 53.44; 52.80; 50.47; 47.64; 45.56; 44.94; 45.71; 46.71; 46.38; 43.59; 39.15; 34.43; 31.09; 29.76; 30.48; 32.54; 35.21; 37.30; 39.04; 40.07; 40.38; 39.97; 39.32; 38.41; 37.17; 36.25; 35.94; 36.07; 35.16; 33.84; 32.07; 30.06; 28.43; 26.55; 24.84; 23.42; 22.11; 21.17; 20.31; 20.18; 20.15; 20.14; 20.33; 19.97; 22.11; 22.09; 22.00; 20.81; 20.82; 21.12; 21.27; 21.84; 22.90; 24.83; 26.50; 28.64; 31.04; 33.46; 35.77; 37.63; 38.96; 40.59; 
 6.97; 6.24; 7.52; 7.30; 9.32; 11.02; 13.65; 16.82; 19.89; 23.49; 26.91; 30.18; 33.30; 36.18; 38.87; 41.70; 44.50; 48.66; 54.21; 61.03; 69.52; 78.41; 86.57; 92.31; 94.52; 93.85; 91.23; 88.70; 86.78; 86.36; 88.02; 91.25; 96.11; 101.24; 105.44; 107.87; 108.07; 107.16; 105.75; 104.42; 103.16; 102.09; 102.08; 103.49; 106.97; 111.69; 117.51; 123.91; 130.28; 136.09; 140.37; 142.71; 143.52; 143.79; 143.81; 143.14; 140.59; 135.19; 127.22; 118.14; 109.43; 101.91; 95.54; 90.75; 86.65; 82.75; 78.20; 72.41; 65.81; 59.76; 55.40; 53.14; 52.52; 52.15; 51.56; 50.31; 48.71; 47.41; 46.76; 45.99; 43.98; 40.62; 36.64; 33.68; 32.20; 32.40; 33.50; 34.91; 36.38; 37.43; 37.88; 38.06; 37.37; 36.84; 35.53; 33.74; 31.55; 29.72; 28.75; 29.10; 30.27; 31.14; 31.67; 31.52; 30.56; 29.66; 28.39; 26.29; 24.02; 21.41; 18.66; 15.21; 13.12; 11.27; 9.72; 10.55; 9.98; 12.04; 13.03; 14.36; 14.59; 16.21; 17.62; 18.79; 20.01; 20.75; 22.82; 23.70; 24.72; 25.77; 27.12; 28.83; 30.14; 31.59; 34.10; 
 8.77; 7.23; 7.19; 7.01; 7.33; 7.04; 6.58; 6.30; 7.07; 8.76; 11.87; 16.20; 21.29; 26.67; 31.50; 35.36; 38.23; 40.45; 42.58; 44.95; 47.20; 49.31; 50.86; 51.39; 50.56; 49.22; 47.65; 46.97; 48.51; 51.69; 55.85; 60.20; 64.47; 67.91; 70.49; 71.08; 69.66; 66.80; 63.28; 59.56; 56.81; 55.23; 55.77; 57.90; 61.47; 63.97; 65.79; 67.22; 68.67; 70.07; 70.58; 69.60; 67.56; 65.79; 65.25; 65.67; 66.40; 66.44; 65.59; 64.08; 62.02; 59.55; 56.85; 54.01; 51.65; 49.90; 48.20; 46.07; 43.55; 41.33; 39.98; 39.49; 38.94; 37.32; 34.36; 31.25; 29.65; 30.66; 34.10; 38.18; 40.52; 40.22; 37.33; 33.31; 29.36; 26.70; 25.44; 25.46; 26.27; 27.67; 29.47; 31.43; 33.07; 34.45; 34.89; 34.50; 33.27; 31.53; 29.36; 27.09; 24.91; 22.49; 20.36; 18.58; 17.10; 16.17; 15.85; 15.40; 15.36; 15.23; 15.14; 14.28; 14.07; 13.51; 12.76; 12.24; 11.54; 11.72; 11.44; 11.40; 11.86; 12.58; 13.90; 15.12; 16.67; 17.82; 18.64; 19.29; 19.73; 20.02; 19.77; 19.76; 19.15; 18.28; 18.38; 
